"dataset","nrow","distribution","n_sims","q10","q25","q50","q75","q90"
"anzg_nitrate_hard_fresh",7,"lnorm_lnorm",500,6.57406183631266e-15,1.09747866525224e-14,2.76735856594049e-14,8.94809442325322e-14,5.37448645021814e-13
"anzg_nitrate_hard_fresh",7,"weibull",500,0.0325575562300101,0.0718109283002067,0.128433734424896,0.188070061157442,0.251067514354578
"anzg_nitrate_hard_fresh",8,"gamma",500,0.00820923383487994,0.0336613066436227,0.105605248352715,0.18331572363131,0.252847357001424
"anzg_nitrate_hard_fresh",8,"lgumbel",500,0.113159668846181,0.203667887283954,0.347719701702353,0.513774882891086,0.670805549142856
"anzg_nitrate_hard_fresh",8,"llogis",500,0.135637964826985,0.156033188664551,0.175308766444277,0.208485046943706,0.239725325274849
"anzg_nitrate_hard_fresh",8,"lnorm",500,0.124348690770908,0.185344090370688,0.228263625555238,0.244748552418496,0.259369571386139
"anzg_nitrate_hard_fresh",8,"lnorm_lnorm",500,1.77806825080845e-08,3.0857412477694e-08,7.55724387091551e-08,2.65057049883936e-07,1.11304368801703e-06
"anzg_nitrate_hard_fresh",8,"weibull",500,0.0190219371939171,0.0529698432935081,0.106232349610493,0.178965762554896,0.246351905882716
"anzg_nitrate_hard_fresh",10,"gamma",500,0.00316548762936466,0.0146451819617008,0.0610798577847898,0.162851007076686,0.246627695637523
"anzg_nitrate_hard_fresh",10,"lgumbel",500,0.108095808128334,0.21807147032422,0.396342125072899,0.581934250442471,0.723561097990392
"anzg_nitrate_hard_fresh",10,"llogis",500,0.125238465550096,0.146967302048268,0.172623887617825,0.211605216227185,0.255709488227035
"anzg_nitrate_hard_fresh",10,"lnorm",500,0.102037244045189,0.16668581361555,0.226983135396478,0.260998014031009,0.277281030400583
"anzg_nitrate_hard_fresh",10,"lnorm_lnorm",500,2.59541941867237e-05,4.09034027107776e-05,0.000101881645000241,0.000375400983222024,0.00145927195188973
"anzg_nitrate_hard_fresh",10,"weibull",500,0.0109692777040613,0.0290615784947443,0.0796624535967813,0.153244513469122,0.239854746018538
"anzg_nitrate_hard_fresh",16,"gamma",500,3.61579754431083e-05,0.000563466469482471,0.00922915848711215,0.0593663198622474,0.145488799184851
"anzg_nitrate_hard_fresh",16,"lgumbel",500,0.133974001024532,0.276595008030438,0.517727682351188,0.698971529975647,0.817652446191655
"anzg_nitrate_hard_fresh",16,"llogis",500,0.0721462241088091,0.106168594544195,0.15907180443301,0.211410032460895,0.278010913272936
"anzg_nitrate_hard_fresh",16,"lnorm",500,0.0399065392673786,0.0909728725509646,0.197803840591602,0.290349984586715,0.329838871474337
"anzg_nitrate_hard_fresh",16,"lnorm_lnorm",500,0.00217445751519258,0.00337069668015588,0.00838731722988538,0.0342536965917184,0.154616692593614
"anzg_nitrate_hard_fresh",16,"weibull",500,0.000803211846814561,0.00320507723782306,0.020320918631629,0.072436272976197,0.145870094737809
"anzg_nitrate_hard_fresh",26,"gamma",500,2.3973049191103e-08,3.25834135514839e-06,0.000215036010634567,0.00415764011164185,0.0332548247859236
"anzg_nitrate_hard_fresh",26,"lgumbel",500,0.144644687033326,0.337760744857743,0.620880345066098,0.790942662230748,0.876842801019084
"anzg_nitrate_hard_fresh",26,"llogis",500,0.0232615311520706,0.0483955204914859,0.107867203877561,0.183536086619676,0.27318597509071
"anzg_nitrate_hard_fresh",26,"lnorm",500,0.00775092624786617,0.0291573035381015,0.101935771904922,0.24408370892688,0.380427998724771
"anzg_nitrate_hard_fresh",26,"lnorm_lnorm",500,0.00999549153019978,0.0162105816273908,0.0385315490433546,0.129561244038483,0.412549333864999
"anzg_nitrate_hard_fresh",26,"weibull",500,9.9410397892656e-06,9.03468695685277e-05,0.00125736608384449,0.0109819330010376,0.0382440266708532
"anzg_nitrate_moderate_fresh",5,"gamma",500,6.12314836872261e-16,3.55534757665054e-15,1.60497362469474e-14,4.95817523667988e-14,8.21272711638726e-14
"anzg_nitrate_moderate_fresh",5,"lgumbel",500,9.07565769193888e-16,5.44032379261355e-15,2.1573853709833e-14,5.92552220800087e-14,8.16517699755161e-14
"anzg_nitrate_moderate_fresh",5,"llogis",500,5.91425996053163e-16,4.49242393652164e-15,1.80008000162277e-14,5.03129488576701e-14,7.63358984115064e-14
"anzg_nitrate_moderate_fresh",5,"lnorm",500,7.98587513909611e-16,5.26775123655459e-15,2.12529475251603e-14,5.80129303263716e-14,8.53039275709278e-14
"anzg_nitrate_moderate_fresh",5,"lnorm_lnorm",500,0.999999999999621,0.999999999999733,0.999999999999895,0.999999999999974,0.999999999999996
"anzg_nitrate_moderate_fresh",5,"weibull",500,6.65761032317315e-16,3.37871627698055e-15,1.60575699546896e-14,4.89690340424209e-14,7.85025072107507e-14
"anzg_nitrate_moderate_fresh",6,"gamma",500,0.0493769815286594,0.105263301015716,0.171294933223008,0.222737000832304,0.248130746238617
"anzg_nitrate_moderate_fresh",6,"lgumbel",500,0.105532389482245,0.16357334429712,0.25462536610205,0.383250786428285,0.507272625683167
"anzg_nitrate_moderate_fresh",6,"llogis",500,0.150197019742535,0.160738304880135,0.175444499165326,0.195288748278788,0.218733027393486
"anzg_nitrate_moderate_fresh",6,"lnorm",500,0.16284887206532,0.197426223804888,0.219641318331243,0.229304644737599,0.23714389959682
"anzg_nitrate_moderate_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_nitrate_moderate_fresh",6,"weibull",500,0.0565749291131735,0.0975368684547979,0.152534122082674,0.214046725443525,0.272848704085345
"anzg_nitrate_moderate_fresh",7,"gamma",500,0.0380914212889592,0.0907279470345606,0.155409520921906,0.222306799128606,0.255478133676417
"anzg_nitrate_moderate_fresh",7,"lgumbel",500,0.0946450697645783,0.160603882377008,0.281369151590251,0.405658627594258,0.55427180530797
"anzg_nitrate_moderate_fresh",7,"llogis",500,0.145948062245531,0.159010551120412,0.17529403478835,0.198356941219588,0.225450479530121
"anzg_nitrate_moderate_fresh",7,"lnorm",500,0.155458638289795,0.196593610433314,0.223891819453631,0.235519103252085,0.245380670273886
"anzg_nitrate_moderate_fresh",7,"lnorm_lnorm",500,6.24751372345668e-15,9.06388556517087e-15,2.42284409810364e-14,7.95528664705375e-14,4.58291534887197e-13
"anzg_nitrate_moderate_fresh",7,"weibull",500,0.044489910714219,0.0827600013735133,0.139019995369552,0.21291601472231,0.288205802475909
"anzg_nitrate_moderate_fresh",8,"gamma",500,0.0237836043055621,0.0673576108890298,0.140923332763634,0.218498733379744,0.258890198103858
"anzg_nitrate_moderate_fresh",8,"lgumbel",500,0.0898253430945538,0.162926549710516,0.296101727745453,0.441581520644378,0.607113525169489
"anzg_nitrate_moderate_fresh",8,"llogis",500,0.138592480282926,0.155897492654605,0.176636723502875,0.20132107563699,0.23192175809964
"anzg_nitrate_moderate_fresh",8,"lnorm",500,0.144858804556104,0.194600840146507,0.226169116688913,0.242704128026271,0.255104107736943
"anzg_nitrate_moderate_fresh",8,"lnorm_lnorm",500,1.62375676595119e-08,2.52662826096441e-08,6.2423905711639e-08,2.01658393778104e-07,1.32872800371677e-06
"anzg_nitrate_moderate_fresh",8,"weibull",500,0.029758309309391,0.0678979962761843,0.124128829870969,0.205301984101356,0.277916527003698
"anzg_nitrate_moderate_fresh",10,"gamma",500,0.00901311227086048,0.0339464582207287,0.11380227701613,0.200871411055305,0.260095614002584
"anzg_nitrate_moderate_fresh",10,"lgumbel",500,0.0946913388638412,0.177762092080685,0.324801559253244,0.522960126332986,0.671125855536663
"anzg_nitrate_moderate_fresh",10,"llogis",500,0.129371625469834,0.146913435233931,0.173866335789516,0.208562477756951,0.251146996341548
"anzg_nitrate_moderate_fresh",10,"lnorm",500,0.120871776704728,0.182093068405096,0.233946922980006,0.257779503215136,0.271988413608039
"anzg_nitrate_moderate_fresh",10,"lnorm_lnorm",500,2.42371684755372e-05,4.00251755970501e-05,9.31168697018456e-05,0.000367429758732997,0.00173322929683817
"anzg_nitrate_moderate_fresh",10,"weibull",500,0.0148633280316337,0.0388885302803426,0.0972482484216353,0.171485133199024,0.254943666943291
"anzg_nitrate_moderate_fresh",16,"gamma",500,0.000570839792575741,0.00506070179083928,0.0376296725918005,0.124040934714822,0.208363745727882
"anzg_nitrate_moderate_fresh",16,"lgumbel",500,0.101522099530206,0.226585671220996,0.438810400584916,0.639696602562523,0.784955033132065
"anzg_nitrate_moderate_fresh",16,"llogis",500,0.0868677486929871,0.12087856076871,0.164242160506295,0.214522831137624,0.277827627216506
"anzg_nitrate_moderate_fresh",16,"lnorm",500,0.0624297407348828,0.135657684457168,0.231912091077899,0.293859761006565,0.318593260658751
"anzg_nitrate_moderate_fresh",16,"lnorm_lnorm",500,0.00201186102998108,0.00315574707697573,0.00655852576174356,0.0292812648230383,0.0994677507048649
"anzg_nitrate_moderate_fresh",16,"weibull",500,0.00151401942996289,0.00700749755508711,0.0323710368002409,0.0911964107479165,0.170501008757219
"anzg_nitrate_moderate_fresh",26,"gamma",500,1.09534359413888e-06,0.000104872342413108,0.00269852544001913,0.0313217799189269,0.0979046334016271
"anzg_nitrate_moderate_fresh",26,"lgumbel",500,0.122296793820125,0.308823061388657,0.556714101591386,0.745045056647491,0.862433698893208
"anzg_nitrate_moderate_fresh",26,"llogis",500,0.0362865094909871,0.0730624913413158,0.124665596669979,0.187324996070221,0.267735379321253
"anzg_nitrate_moderate_fresh",26,"lnorm",500,0.0149777056814631,0.0690411616039352,0.160904854996526,0.301855046841857,0.383025079776477
"anzg_nitrate_moderate_fresh",26,"lnorm_lnorm",500,0.0093405689773317,0.0143585144715019,0.0291723008201861,0.0912798841621134,0.274549420619453
"anzg_nitrate_moderate_fresh",26,"weibull",500,1.73204453099412e-05,0.000401534583320883,0.00315218449813915,0.0244159634571915,0.0682870359485849
"anzg_nitrate_soft_fresh",5,"gamma",500,4.60072615100224e-16,2.16731836704141e-15,9.92335741147852e-15,3.62277827768786e-14,7.6161000416122e-14
"anzg_nitrate_soft_fresh",5,"lgumbel",500,1.07602703533495e-15,5.22768788131727e-15,2.09551787773784e-14,5.22170326131866e-14,7.52038292532447e-14
"anzg_nitrate_soft_fresh",5,"llogis",500,6.2289018773358e-16,3.96111742848226e-15,1.41169032401069e-14,4.03210715040195e-14,6.66603994326324e-14
"anzg_nitrate_soft_fresh",5,"lnorm",500,8.10092970473205e-16,4.44653918109407e-15,1.71606856234488e-14,4.55562190262538e-14,7.60009216897439e-14
"anzg_nitrate_soft_fresh",5,"lnorm_lnorm",500,0.999999999999657,0.999999999999788,0.999999999999919,0.999999999999979,0.999999999999996
"anzg_nitrate_soft_fresh",5,"weibull",500,6.02461896261622e-16,2.79674136445099e-15,1.18004952673569e-14,3.63869726546089e-14,7.58105990329142e-14
"anzg_nitrate_soft_fresh",6,"gamma",500,0.0314540628639069,0.0736540701016446,0.140491188236928,0.212700852501819,0.258523817260639
"anzg_nitrate_soft_fresh",6,"lgumbel",500,0.104203521929446,0.185556267522572,0.287928120960903,0.411599171763804,0.528800880771936
"anzg_nitrate_soft_fresh",6,"llogis",500,0.151222817560345,0.162148333362398,0.180993515456681,0.201316653032871,0.219303505231918
"anzg_nitrate_soft_fresh",6,"lnorm",500,0.16589208838208,0.19846536432982,0.222222494419683,0.23451431406213,0.244099510677995
"anzg_nitrate_soft_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_nitrate_soft_fresh",6,"weibull",500,0.0557581457638942,0.0971341904652241,0.145430174544306,0.206695262397451,0.270631148695413
"anzg_nitrate_soft_fresh",7,"gamma",500,0.0151752474041852,0.0549824055998354,0.117046094479579,0.200452268892537,0.260041673163098
"anzg_nitrate_soft_fresh",7,"lgumbel",500,0.106135162434501,0.186935549488234,0.309203189528109,0.440764634298156,0.589142787009635
"anzg_nitrate_soft_fresh",7,"llogis",500,0.143858493762961,0.160827528753366,0.180106811000964,0.202675211543121,0.227331432264788
"anzg_nitrate_soft_fresh",7,"lnorm",500,0.152769098030648,0.194697281490249,0.225908340245387,0.242163210622344,0.253341603319344
"anzg_nitrate_soft_fresh",7,"lnorm_lnorm",500,6.93963093278768e-15,1.05004804212029e-14,2.95842421847471e-14,1.17289972395309e-13,4.66008498863789e-13
"anzg_nitrate_soft_fresh",7,"weibull",500,0.0403484839461244,0.0781154316730429,0.132290673218026,0.201775868803786,0.266303085943433
"anzg_nitrate_soft_fresh",8,"gamma",500,0.00623062189177901,0.0347526899927567,0.0940412300499187,0.187623589536423,0.260158049538411
"anzg_nitrate_soft_fresh",8,"lgumbel",500,0.103118368037645,0.19088055761723,0.3308318474566,0.497448657005027,0.641940027820179
"anzg_nitrate_soft_fresh",8,"llogis",500,0.142760923057851,0.157207936751985,0.18022498434342,0.20759554656781,0.241790312688979
"anzg_nitrate_soft_fresh",8,"lnorm",500,0.141877372218167,0.190967693002717,0.230750554279852,0.249691805571796,0.26529206067811
"anzg_nitrate_soft_fresh",8,"lnorm_lnorm",500,1.71713456758128e-08,2.86205308510207e-08,6.37014664062976e-08,2.38179143530526e-07,1.10845111107078e-06
"anzg_nitrate_soft_fresh",8,"weibull",500,0.0242274643523168,0.0593343630778008,0.113162355482715,0.183746958919724,0.264648212739099
"anzg_nitrate_soft_fresh",10,"gamma",500,0.00209942762758106,0.0112506199920867,0.0571391663944925,0.157637520478722,0.24380151762033
"anzg_nitrate_soft_fresh",10,"lgumbel",500,0.104344858904859,0.212389726227665,0.373330657732016,0.581772896318116,0.725887355377099
"anzg_nitrate_soft_fresh",10,"llogis",500,0.128153126217671,0.148789025624478,0.175868565616402,0.213056234986257,0.250100992776804
"anzg_nitrate_soft_fresh",10,"lnorm",500,0.100741511698695,0.161006818268552,0.230957605524698,0.263760598336064,0.280906945414706
"anzg_nitrate_soft_fresh",10,"lnorm_lnorm",500,2.703881871464e-05,4.2055887473587e-05,0.000104670981141421,0.000384164433264791,0.00178496592674257
"anzg_nitrate_soft_fresh",10,"weibull",500,0.00988615919086045,0.0263168693467636,0.084176371869038,0.16780630038936,0.240811178434146
"anzg_nitrate_soft_fresh",16,"gamma",500,1.1094913176792e-05,0.000445809370128762,0.0121238534880503,0.0658585614092731,0.169214107550001
"anzg_nitrate_soft_fresh",16,"lgumbel",500,0.105962662113804,0.252199599134491,0.478726375260789,0.672301062578226,0.8093459376161
"anzg_nitrate_soft_fresh",16,"llogis",500,0.0801893987378257,0.118964075641269,0.1610772618591,0.216638257884107,0.277894494245875
"anzg_nitrate_soft_fresh",16,"lnorm",500,0.0400138603986251,0.110810053369417,0.215273035331164,0.293208744239396,0.330611151910154
"anzg_nitrate_soft_fresh",16,"lnorm_lnorm",500,0.00212302033519169,0.00347798791130959,0.00758252150181513,0.0263128684113804,0.0966921335738083
"anzg_nitrate_soft_fresh",16,"weibull",500,0.00066822749116953,0.0040818636152467,0.0275887907514578,0.0872479374096697,0.18555130365722
"anzg_nitrate_soft_fresh",26,"gamma",500,1.07294879497027e-09,2.4905651979068e-07,6.95296812296467e-05,0.00553603132035575,0.0400373214139504
"anzg_nitrate_soft_fresh",26,"lgumbel",500,0.117330941981182,0.310032182329999,0.597305613651637,0.793039006033647,0.889779644694566
"anzg_nitrate_soft_fresh",26,"llogis",500,0.0252679392812537,0.0663728270021079,0.117854924411928,0.201387659222381,0.307514431767964
"anzg_nitrate_soft_fresh",26,"lnorm",500,0.00720591667117064,0.0321966432139585,0.120995097449746,0.292130658371967,0.39158451144113
"anzg_nitrate_soft_fresh",26,"lnorm_lnorm",500,0.00892704538954103,0.0140353000471872,0.0277336496751709,0.0751417144211977,0.294902945922483
"anzg_nitrate_soft_fresh",26,"weibull",500,3.83273041832669e-06,7.15523759548321e-05,0.00150631041574346,0.0187144595418424,0.0628888331311927
"anzg_paraquat_fresh",5,"gamma",500,2.789646760434e-16,3.10701147438439e-15,1.55104616237934e-14,4.70642968511589e-14,7.9741325238636e-14
"anzg_paraquat_fresh",5,"lgumbel",500,3.13198133316225e-16,2.86290506697637e-15,1.60143448376357e-14,4.61773011130031e-14,7.60376152262704e-14
"anzg_paraquat_fresh",5,"llogis",500,2.50723547749046e-16,2.822799794432e-15,1.49505511946279e-14,4.52345430106989e-14,7.01242800802109e-14
"anzg_paraquat_fresh",5,"lnorm",500,3.43583181088409e-16,3.23323487794933e-15,1.71153941908612e-14,5.21743541502001e-14,8.0690768025699e-14
"anzg_paraquat_fresh",5,"lnorm_lnorm",500,0.99999999999965,0.999999999999751,0.999999999999911,0.999999999999984,0.999999999999998
"anzg_paraquat_fresh",5,"weibull",500,2.99161624475511e-16,3.05672133271486e-15,1.62376151125224e-14,4.97534410957354e-14,8.12650170186492e-14
"anzg_paraquat_fresh",6,"gamma",500,0.0788849163711676,0.131329615872254,0.19641504715612,0.261019662932379,0.308917857013924
"anzg_paraquat_fresh",6,"lgumbel",500,0.0623554791893282,0.104856207453244,0.190720934794095,0.296675591218042,0.402733306496598
"anzg_paraquat_fresh",6,"llogis",500,0.135694158387074,0.152553362400552,0.170087710813917,0.193205575550441,0.217474429656697
"anzg_paraquat_fresh",6,"lnorm",500,0.154666566873392,0.189102508784969,0.218523902520577,0.233746909505295,0.243791735432545
"anzg_paraquat_fresh",6,"lnorm_lnorm",500,0,0,0,0,0
"anzg_paraquat_fresh",6,"weibull",500,0.0951303841871856,0.138807438878948,0.201014898773389,0.265871087121267,0.320032085742938
"anzg_paraquat_fresh",7,"gamma",500,0.0612548868576839,0.114721301588721,0.189491438932978,0.262756912794792,0.320396392112521
"anzg_paraquat_fresh",7,"lgumbel",500,0.0476198510008108,0.101439347825723,0.185569935060367,0.311339739648756,0.41691639544631
"anzg_paraquat_fresh",7,"llogis",500,0.132655468792514,0.149443264628604,0.171305115790897,0.201296472932116,0.234703461529618
"anzg_paraquat_fresh",7,"lnorm",500,0.141944882941019,0.190936504071996,0.226213772315589,0.24361757860869,0.25432463406651
"anzg_paraquat_fresh",7,"lnorm_lnorm",500,6.34253132128296e-15,8.86929288323078e-15,2.19062675386543e-14,7.19057377745338e-14,4.82108380865646e-13
"anzg_paraquat_fresh",7,"weibull",500,0.084160190836394,0.132068058817033,0.197608207768728,0.269230695642722,0.333411718977349
"anzg_paraquat_fresh",8,"gamma",500,0.0524460471102752,0.105940837749239,0.181665681653862,0.272098403499265,0.330926852179734
"anzg_paraquat_fresh",8,"lgumbel",500,0.0393581081410369,0.0895510812121206,0.176720036383164,0.308200915148737,0.429699994962449
"anzg_paraquat_fresh",8,"llogis",500,0.124476593508736,0.145285187610888,0.170511307299026,0.206572483455678,0.246496602795881
"anzg_paraquat_fresh",8,"lnorm",500,0.135328765908133,0.189488584016388,0.229092124441949,0.251297629661655,0.267041831973536
"anzg_paraquat_fresh",8,"lnorm_lnorm",500,1.65979104796218e-08,2.30761969992908e-08,5.80136905792423e-08,1.91244008339362e-07,1.28928856940215e-06
"anzg_paraquat_fresh",8,"weibull",500,0.0686491382731596,0.124950997049657,0.194710879340037,0.277859549383336,0.336950928171033
"anzg_paraquat_fresh",10,"gamma",500,0.0358581304292155,0.0806933908808466,0.177120964211069,0.27101279831572,0.338057568033057
